CWE-ID,Description,CVE
147,"Qpopper 2.53 and 3.0 does not properly identify the \n string which identifies the end of message text, which allows a remote attacker to cause a denial of service or corrupt mailboxes via a message line that is 1023 characters long and ends in \n.",CVE-2000-0320
147,"POP3Lite before 0.2.4 does not properly quote a . (dot) in an email message, which could allow a remote attacker to append arbitrary text to the end of an email message, which could then be interpreted by various mail clients as valid POP server responses or other input that could cause clients to crash or otherwise behave unexpectedly.",CVE-2001-0996
147,Vulnerability in RFC822 address parser in mutt before 1.2.5.1 and mutt 1.3.x before 1.3.25 allows remote attackers to execute arbitrary commands via an improperly terminated comment or phrase in the address list.,CVE-2002-0001
149,Database allows remote attackers to cause a denial of service (application crash) via a MATCH AGAINST query with an opening double quote but no closing double quote.,CVE-2004-0956
149,"MIE. MFV too? bypass AV/security with fields that should not be quoted, duplicate quotes, missing leading/trailing quotes.",CVE-2003-1016
149,MySQL before 4.0.20 allows remote attackers to cause a denial of service (application crash) via a MATCH AGAINST query with an opening double quote but no closing double quote.,CVE-2004-0956
149,"Multiple content security gateway and antivirus products allow remote attackers to bypass content restrictions via MIME messages that use malformed quoting in MIME headers, parameters, and values, including (1) fields that should not be quoted, (2) duplicate quotes, or (3) missing leading or trailing quote characters, which may be interpreted differently by mail clients.",CVE-2003-1016
150,"The mail program processes special ""~"" escape sequence even when not in interactive mode.",CVE-2002-0542
150,Setuid program does not filter escape sequences before calling mail program.,CVE-2000-0703
150,"Mail function does not filter control characters from arguments, allowing mail message content to be modified.",CVE-2002-0986
150,Multi-channel issue. Terminal escape sequences not filtered from log files.,CVE-2003-0020
150,Multi-channel issue. Terminal escape sequences not filtered from log files.,CVE-2003-0083
150,Terminal escape sequences not filtered by terminals when displaying files.,CVE-2003-0021
150,Terminal escape sequences not filtered by terminals when displaying files.,CVE-2003-0022
150,Terminal escape sequences not filtered by terminals when displaying files.,CVE-2003-0023
150,Terminal escape sequences not filtered by terminals when displaying files.,CVE-2003-0063
150,Terminal escape sequences not filtered by terminals when displaying files.,CVE-2000-0476
150,MFV. (multi-channel). Injection of control characters into log files that allow information hiding when using raw Unix programs to read the files.,CVE-2001-1556
150,"mail in OpenBSD 2.9 and 3.0 processes a tilde (~) escape character in a message even when it is not in interactive mode, which could allow local users to gain root privileges via calls to mail in cron.",CVE-2002-0542
150,"suidperl (aka sperl) does not properly cleanse the escape sequence ""~!"" before calling /bin/mail to send an error report, which allows local users to gain privileges by setting the ""interactive"" environmental variable and calling suidperl with a filename that contains the escape sequence.",CVE-2000-0703
150,"The mail function in PHP 4.x to 4.2.2 does not filter ASCII control characters from its arguments, which could allow remote attackers to modify mail message content, including mail headers, and possibly use PHP as a ""spam proxy.""",CVE-2002-0986
150,"Apache does not filter terminal escape sequences from its error logs, which could make it easier for attackers to insert those sequences into terminal emulators containing vulnerabilities related to escape sequences.",CVE-2003-0020
150,"Apache 1.3 before 1.3.25 and Apache 2.0 before version 2.0.46 does not filter terminal escape sequences from its access logs, which could make it easier for attackers to insert those sequences into terminal emulators containing vulnerabilities related to escape sequences, a different vulnerability than CVE-2003-0020.",CVE-2003-0083
150,"The ""screen dump"" feature in Eterm 0.9.1 and earlier allows attackers to overwrite arbitrary files via a certain character escape sequence when it is echoed to a user's terminal, e.g. when the user views a file containing the malicious sequence.",CVE-2003-0021
150,"The ""screen dump"" feature in rxvt 2.7.8 allows attackers to overwrite arbitrary files via a certain character escape sequence when it is echoed to a user's terminal, e.g. when the user views a file containing the malicious sequence.",CVE-2003-0022
150,The menuBar feature in rxvt 2.7.8 allows attackers to modify menu options and execute arbitrary commands via a certain character escape sequence that inserts the commands into the menu.,CVE-2003-0023
150,"The xterm terminal emulator in XFree86 4.2.0 and earlier allows attackers to modify the window title via a certain character escape sequence and then insert it back to the command line in the user's terminal, e.g. when the user views a file containing the malicious sequence, which could allow the attacker to execute arbitrary commands.",CVE-2003-0063
150,"xterm, Eterm, and rxvt allow an attacker to cause a denial of service by embedding certain escape characters which force the window to be resized.",CVE-2000-0476
150,"The log files in Apache web server contain information directly supplied by clients and does not filter or quote control characters, which could allow remote attackers to hide HTTP requests and spoof source IP addresses when logs are viewed with UNIX programs such as cat, tail, and grep.",CVE-2001-1556
151,Mail client command execution due to improperly terminated comment in address list.,CVE-2002-0001
151,MIE. RFC822 comment fields may be processed as other fields by clients.,CVE-2004-0162
151,Well-placed comment bypasses security warning.,CVE-2004-1686
151,"Information hiding using a manipulation involving injection of comment code into product. Note: these vulnerabilities are likely vulnerable to more general XSS problems, although a regexp might allow "">!--"" while denying most other tags.",CVE-2005-1909
151,"Information hiding using a manipulation involving injection of comment code into product. Note: these vulnerabilities are likely vulnerable to more general XSS problems, although a regexp might allow ""<!--"" while denying most other tags.",CVE-2005-1969
151,Vulnerability in RFC822 address parser in mutt before 1.2.5.1 and mutt 1.3.x before 1.3.25 allows remote attackers to execute arbitrary commands via an improperly terminated comment or phrase in the address list.,CVE-2002-0001
151,"Multiple content security gateway and antivirus products allow remote attackers to bypass content restrictions via MIME encapsulation that uses RFC822 comment fields, which may be interpreted as other fields by mail clients.",CVE-2004-0162
151,"Internet Explorer 6.0 in Windows XP SP2 allows remote attackers to bypass the Information Bar prompt for ActiveX and Javascript via an XHTML page that contains an Internet Explorer formatted comment between the DOCTYPE tag and the HTML tag, as demonstrated using the DesignScience MathPlayer ActiveX plugin.",CVE-2004-1686
151,"The web server control panel in 602LAN SUITE 2004 allows remote attackers to make it more difficult for the administrator to read portions of log files via a ""</pre><!-"" sequence in an HTTP GET request in the logon, possibly due to a cross-site scripting (XSS) vulnerability.",CVE-2005-1909
151,"Cross-site scripting (XSS) vulnerability in Pragma Systems Telnetserver 6.0 allows remote attackers to inject arbitrary web script or HTML, and hide activities in log files, via a ""<!--"" (HTML comment) in a session.",CVE-2005-1969
152,"Server trusts client to expand macros, allows macro characters to be expanded to trigger resultant information exposure.",CVE-2002-0770
152,"Attacker can obtain sensitive information from a database by using a comment containing a macro, which inserts the data during expansion.",CVE-2008-2018
152,"Quake 2 (Q2) server 3.20 and 3.21 allows remote attackers to obtain sensitive server cvar variables, obtain directory listings, and execute Q2 server admin commands via a client that does not expand ""$"" macros, which causes the server to expand the macros and leak the information, as demonstrated using ""say $rcon_password.""",CVE-2002-0770
152,"The AssignUser function in template.class.php in PHPizabi 0.848b C1 HFP3 performs unsafe macro expansions on strings delimited by '{' and '}' characters, which allows remote authenticated users to obtain sensitive information via a comment containing a macro, as demonstrated by a ""{user.password}"" comment in the profile of the admin user.",CVE-2008-2018
153,"Server trusts client to expand macros, allows macro characters to be expanded to trigger resultant information exposure.",CVE-2002-0770
153,"Quake 2 (Q2) server 3.20 and 3.21 allows remote attackers to obtain sensitive server cvar variables, obtain directory listings, and execute Q2 server admin commands via a client that does not expand ""$"" macros, which causes the server to expand the macros and leak the information, as demonstrated using ""say $rcon_password.""",CVE-2002-0770
154,"""%"" variable is expanded by wildcard function into disallowed commands.",CVE-2005-0129
154,"Server trusts client to expand macros, allows macro characters to be expanded to trigger resultant information exposure.",CVE-2002-0770
154,"The Quick Buttons feature in Konversation 0.15 allows remote attackers to execute certain IRC commands via a channel name containing ""%"" variables, which are recursively expanded by the Server::parseWildcards function when the Part Button is selected.",CVE-2005-0129
154,"Quake 2 (Q2) server 3.20 and 3.21 allows remote attackers to obtain sensitive server cvar variables, obtain directory listings, and execute Q2 server admin commands via a client that does not expand ""$"" macros, which causes the server to expand the macros and leak the information, as demonstrated using ""say $rcon_password.""",CVE-2002-0770
155,Bypass file restrictions using wildcard character.,CVE-2002-0433
155,Bypass file restrictions using wildcard character.,CVE-2002-1010
155,Wildcards generate long string on expansion.,CVE-2001-0334
155,"SQL injection involving ""/**/"" sequences.",CVE-2004-1962
155,"Pi3Web 2.0.0 allows remote attackers to view restricted files via an HTTP request containing a ""*"" (wildcard or asterisk) character.",CVE-2002-0433
155,"Lotus Domino R4 allows remote attackers to bypass access restrictions for files in the web root via an HTTP request appended with a ""?"" character, which is treated as a wildcard character and bypasses the web handlers.",CVE-2002-1010
155,FTP service in IIS 5.0 and earlier allows remote attackers to cause a denial of service via a wildcard sequence that generates a long string when it is expanded.,CVE-2001-0334
155,"SQL injection vulnerability in index.php in Protector System 1.15b1 allows remote attackers to bypass SQL injection filters by using ""/**/"" sequences in the targeted fields.",CVE-2004-1962
156,"MIE. virus protection bypass with RFC violations involving extra whitespace, or missing whitespace.",CVE-2002-0637
156,"CPU consumption with MIME headers containing lines with many space characters, probably due to algorithmic complexity (RESOURCE.AMP.ALG).",CVE-2004-0942
156,MIE. whitespace interpreted differently by mail clients.,CVE-2003-1015
156,"InterScan VirusWall 3.52 build 1462 allows remote attackers to bypass virus protection via e-mail messages with headers that violate RFC specifications by having (or missing) space characters in unexpected places (aka ""space gap""), such as (1) Content-Type :"", (2) ""Content-Transfer-Encoding :"", (3) no space before a boundary declaration, or (4) ""boundary= "", which is processed by Outlook Express.",CVE-2002-0637
156,Apache webserver 2.0.52 and earlier allows remote attackers to cause a denial of service (CPU consumption) via an HTTP GET request with a MIME header containing multiple lines with a large number of space characters.,CVE-2004-0942
156,"Multiple content security gateway and antivirus products allow remote attackers to bypass content restrictions via MIME messages that use whitespace in an unusual fashion, which may be interpreted differently by mail clients.",CVE-2003-1015
157,Crash via missing paired delimiter (open double-quote but no closing double-quote).,CVE-2004-0956
157,"Crash via message without closing "">"".",CVE-2000-1165
157,"Buffer overflow via mailbox name with an opening double quote but missing a closing double quote, causing a larger copy than expected.",CVE-2005-2933
157,MySQL before 4.0.20 allows remote attackers to cause a denial of service (application crash) via a MATCH AGAINST query with an opening double quote but no closing double quote.,CVE-2004-0956
157,Balabit syslog-ng allows remote attackers to cause a denial of service (application crash) via a malformed log message that does not have a closing > in the priority specifier.,CVE-2000-1165
157,"Buffer overflow in the mail_valid_net_parse_work function in mail.c for Washington's IMAP Server (UW-IMAP) before imap-2004g allows remote attackers to execute arbitrary code via a mailbox name containing a single double-quote ("") character without a closing quote, which causes bytes after the double-quote to be copied into a buffer indefinitely.",CVE-2005-2933
158,Source code disclosure using trailing null.,CVE-2005-2008
158,Source code disclosure using trailing null.,CVE-2005-3293
158,Trailing null allows file include.,CVE-2005-2061
158,Null character in MIME header allows detection bypass.,CVE-2002-1774
158,Web server allows remote attackers to view the source code for CGI programs via a null character (%00) at the end of a URL.,CVE-2000-0149
158,"Web server earlier allows allows remote attackers to bypass access restrictions, list directory contents, and read source code by inserting a null character (%00) in the URL.",CVE-2000-0671
158,Logging system allows an attacker to cause a denial of service (hang) by causing null bytes to be placed in log messages.,CVE-2001-0738
158,Web server allows source code for executable programs to be read via a null character (%00) at the end of a request.,CVE-2001-1140
158,Protection mechanism for limiting file access can be bypassed using a null character (%00) at the end of the directory name.,CVE-2002-1031
158,"Application server allows remote attackers to read JSP source code via an encoded null byte in an HTTP GET request, which causes the server to send the .JSP file unparsed.",CVE-2002-1025
158,"XSS protection mechanism only checks for sequences with an alphabetical character following a (<), so a non-alphabetical or null character (%00) following a < may be processed.",CVE-2003-0768
158,Decoding function in proxy allows regular expression bypass in ACLs via URLs with null characters.,CVE-2004-0189
158,Null byte bypasses PHP regexp check (interaction error).,CVE-2005-3153
158,Null byte bypasses PHP regexp check (interaction error).,CVE-2005-4155
158,Yaws Webserver 1.55 and earlier allows remote attackers to obtain the source code for yaws scripts via a request to a yaw script with a trailing %00 (null).,CVE-2005-2008
158,"Xerver 4.17 allows remote attackers to (1) obtain source code of scripts via a request with a trailing ""."" (dot) or (2) list directory contents via a trailing null character.",CVE-2005-3293
158,Infopop UBB.Threads before 6.5.2 Beta allows remote attackers to include arbitrary files via the language parameter in a cookie followed by a null (%00) byte.,CVE-2005-2061
158,"** DISPUTED ** NOTE: this issue has been disputed by the vendor. Symantec Norton AntiVirus 2002 allows remote attackers to send viruses that bypass the e-mail scanning via a NULL character in the MIME header before the virus.  NOTE: the vendor has disputed this issue, acknowledging that the initial scan is bypassed, but the AutoProtect feature would detect the virus before it is executed.",CVE-2002-1774
158,Zeus web server allows remote attackers to view the source code for CGI programs via a null character (%00) at the end of a URL.,CVE-2000-0149
158,"Roxen web server earlier than 2.0.69 allows allows remote attackers to bypass access restrictions, list directory contents, and read source code by inserting a null character (%00) to the URL.",CVE-2000-0671
158,LogLine function in klogd in sysklogd 1.3 in various Linux distributions allows an attacker to cause a denial of service (hang) by causing null bytes to be placed in log messages.,CVE-2001-0738
158,BadBlue Personal Edition v1.02 beta allows remote attackers to read source code for executable programs by appending a %00 (null byte) to the request.,CVE-2001-1140
158,KeyFocus (KF) web server 1.0.2 allows remote attackers to list directories and read restricted files via an HTTP request containing a %00 (null) character.,CVE-2002-1031
158,"JRun 3.0 through 4.0 allows remote attackers to read JSP source code via an encoded null byte in an HTTP GET request, which causes the server to send the .JSP file unparsed.",CVE-2002-1025
158,Microsoft ASP.Net 1.1 allows remote attackers to bypass the Cross-Site Scripting (XSS) and Script Injection protection feature via a null character in the beginning of a tag name.,CVE-2003-0768
158,"The ""%xx"" URL decoding function in Squid 2.5STABLE4 and earlier allows remote attackers to bypass url_regex ACLs via a URL with a NULL (""%00"") character, which causes Squid to use only a portion of the requested URL when comparing it against the access control lists.",CVE-2004-0189
158,"login.php in myBloggie 2.1.3 beta and earlier allows remote attackers to bypass a whitelist regular expression and conduct SQL injection attacks via a username parameter with SQL after a null character, which causes the whitelist check to succeed but injects the SQL into a query string, a different vulnerability than CVE-2005-2838.  NOTE: it is possible that this is actually a bug in PHP code, in which case this should not be treated as a myBloggie vulnerability.",CVE-2005-3153
158,"registration.PHP in ATutor 1.5.1 pl2 allows remote attackers to execute arbitrary SQL commands via an e-mail address that ends in a NULL character, which bypasses the PHP regular expression check. NOTE: it is possible that this is actually a bug in PHP code, in which case this should not be treated as a vulnerability in ATutor.",CVE-2005-4155
166,Crash via message type without separator character,CVE-2002-1362
166,Missing special character (separator) causes crash,CVE-2002-0729
166,HTTP GET without \r\n\r\n CRLF sequences causes product to wait indefinitely and prevents other users from accessing it,CVE-2002-1532
166,mICQ 0.4.9 and earlier allows remote attackers to cause a denial of service (crash) via malformed ICQ message types without a 0xFE separator character.,CVE-2002-1362
166,Microsoft SQL Server 2000 allows remote attackers to cause a denial of service via a malformed 0x08 packet that is missing a colon separator.,CVE-2002-0729
166,"The administrative web interface (STEMWADM) for SurfControl SuperScout Email Filter allows remote attackers to cause a denial of service (resource exhaustion) via a GET request without the terminating /r/n/r/n (CRLF) sequence, which causes the interface to wait for the sequence and blocks other users from accessing it.",CVE-2002-1532
167,"Extra ""<"" in front of SCRIPT tag.",CVE-2000-0116
167,"Extra ""<"" in front of SCRIPT tag.",CVE-2001-1157
167,"""<script"" - probably a cleansing error",CVE-2002-2086
167,"Firewall-1 does not properly filter script tags, which allows remote attackers to bypass the ""Strip Script Tags"" restriction by including an extra < in front of the SCRIPT tag.",CVE-2000-0116
167,"Baltimore Technologies WEBsweeper 4.0 and 4.02 does not properly filter Javascript from HTML pages, which could allow remote attackers to bypass the filtering via (1) an extra leading < and one or more characters before the SCRIPT tag, or (2) tags using Unicode.",CVE-2001-1157
167,"Multiple cross-site scripting (XSS) vulnerabilities in magicHTML of SquirrelMail before 1.2.6 allow remote attackers to inject arbitrary web script or HTML via (1) ""<<script"" in unspecified input fields or (2) a javascript: URL in the src attribute of an IMG tag.",CVE-2002-2086
170,Attacker does not null-terminate argv[] when invoking another program.,CVE-2000-0312
170,Interrupted step causes resultant lack of null termination.,CVE-2003-0777
170,"Fault causes resultant lack of null termination, leading to buffer expansion.",CVE-2004-1072
170,Multiple vulnerabilities related to improper null termination.,CVE-2001-1389
170,"Product does not null terminate a message buffer after snprintf-like call, leading to overflow.",CVE-2003-0143
170,"Chain: product does not handle when an input string is not NULL terminated (CWE-170), leading to buffer over-read (CWE-125) or heap-based buffer overflow (CWE-122).",CVE-2009-2523
170,"cron in OpenBSD 2.5 allows local users to gain root privileges via an argv[] that is not NULL terminated, which is passed to cron's fake popen function.",CVE-2000-0312
170,"saned in sane-backends 1.0.7 and earlier, when debug messages are enabled, does not properly handle dropped connections, which can prevent strings from being null terminated and cause a denial of service (segmentation fault).",CVE-2003-0777
170,"The binfmt_elf loader (binfmt_elf.c) in Linux kernel 2.4.x up to 2.4.27, and 2.6.x up to 2.6.8, may create an interpreter name string that is not NULL terminated, which could cause strings longer than PATH_MAX to be used, leading to buffer overflows that allow local users to cause a denial of service (hang) and possibly execute arbitrary code.",CVE-2004-1072
170,"Multiple vulnerabilities in xinetd 2.3.0 and earlier, and additional variants until 2.3.3, may allow remote attackers to cause a denial of service or execute arbitrary code, primarily via buffer overflows or improper NULL termination.",CVE-2001-1389
170,"The pop_msg function in qpopper 4.0.x before 4.0.5fc2 does not null terminate a message buffer after a call to Qvsnprintf, which could allow authenticated users to execute arbitrary code via a buffer overflow in a mdef command with a long macro name.",CVE-2003-0143
174,"Forum software improperly URL decodes the highlight parameter when extracting text to highlight, which allows remote attackers to execute arbitrary PHP code by double-encoding the highlight value so that special characters are inserted into the result.",CVE-2004-1315
174,"XSS protection mechanism attempts to remove ""/"" that could be used to close tags, but it can be bypassed using double encoded slashes (%252F)",CVE-2004-1939
174,Directory traversal using double encoding.,CVE-2001-0333
174,"""%2527"" (double-encoded single quote) used in SQL injection.",CVE-2004-1938
174,Double hex-encoded data.,CVE-2005-1945
174,"Browser executes HTML at higher privileges via URL with hostnames that are double hex encoded, which are decoded twice to generate a malicious hostname.",CVE-2005-0054
174,"viewtopic.php in phpBB 2.x before 2.0.11 improperly URL decodes the highlight parameter when extracting words and phrases to highlight, which allows remote attackers to execute arbitrary PHP code by double-encoding the highlight value so that special characters are inserted into the result, which is then processed by PHP exec, as exploited by the Santy.A worm.",CVE-2004-1315
174,Cross-site scripting (XSS) vulnerability in Zaep AntiSpam 2.0 allows remote attackers to inject arbitrary web script or HTML via double encoded slashes (%252F) in the key parameter.,CVE-2004-1939
174,"Directory traversal vulnerability in IIS 5.0 and earlier allows remote attackers to execute arbitrary commands by encoding .. (dot dot) and ""\"" characters twice.",CVE-2001-0333
174,"SQL injection vulnerability in userlogin.php in Phorum 3.4.7 allows remote attackers to execute arbitrary SQL commands via doubly hex-encoded characters such as ""%2527"", which is translated to ""'"", as demonstrated using the phorum_uriauth parameter to list.php.",CVE-2004-1938
174,Cross-site scripting (XSS) vulnerability in the convert_highlite_words function in Invision Blog before 1.1.2 Final allows remote attackers to inject arbitrary web script or HTML via double hex encoded highlight data.,CVE-2005-1945
174,"Internet Explorer 5.01, 5.5, and 6 allows remote attackers to spoof a less restrictive security zone and execute arbitrary code via an HTML page containing URLs that contain hostnames that have been double hex encoded, which are decoded twice to generate a malicious hostname, aka the ""URL Decoding Zone Spoofing Vulnerability.""",CVE-2005-0054
176,"Server allows remote attackers to read documents outside of the web root, and possibly execute arbitrary commands, via malformed URLs that contain Unicode encoded characters.",CVE-2000-0884
176,Server allows a remote attacker to obtain source code of ASP files via a URL encoded with Unicode.,CVE-2001-0709
176,Overlaps interaction error.,CVE-2001-0669
176,"IIS 4.0 and 5.0 allows remote attackers to read documents outside of the web root, and possibly execute arbitrary commands, via malformed URLs that contain UNICODE encoded characters, aka the ""Web Server Folder Traversal"" vulnerability.",CVE-2000-0884
176,"Microsoft IIS 4.0 and before, when installed on a FAT partition, allows a remote attacker to obtain source code of ASP files via a URL encoded with Unicode.",CVE-2001-0709
176,"Various Intrusion Detection Systems (IDS) including (1) Cisco Secure Intrusion Detection System, (2) Cisco Catalyst 6000 Intrusion Detection System Module, (3) Dragon Sensor 4.x, (4) Snort before 1.8.1, (5) ISS RealSecure Network Sensor 5.x and 6.x before XPU 3.2, and (6) ISS RealSecure Server Sensor 5.5 and 6.0 for Windows, allow remote attackers to evade detection of HTTP attacks via non-standard ""%u"" Unicode encoding of ASCII characters in the requested URL.",CVE-2001-0669
177,"Hex-encoded path traversal variants - ""%2e%2e"", ""%2e%2e%2f"", ""%5c%2e%2e""",CVE-2000-0900
177,"Hex-encoded path traversal variants - ""%2e%2e"", ""%2e%2e%2f"", ""%5c%2e%2e""",CVE-2005-2256
177,"Hex-encoded path traversal variants - ""%2e%2e"", ""%2e%2e%2f"", ""%5c%2e%2e""",CVE-2004-2121
177,"""%20"" (encoded space)",CVE-2004-0280
177,"""%20"" (encoded space)",CVE-2003-0424
177,"""%20"" (encoded space)",CVE-2001-0693
177,"""%20"" (encoded space)",CVE-2001-0778
177,"Crash via hex-encoded space ""%20"".",CVE-2002-1831
177,"""%00"" (encoded null)",CVE-2000-0671
177,"""%00"" (encoded null)",CVE-2004-0189
177,"""%00"" (encoded null)",CVE-2002-1291
177,"""%00"" (encoded null)",CVE-2002-1031
177,"""%00"" (encoded null)",CVE-2001-1140
177,"""%00"" (encoded null)",CVE-2004-0760
177,"""%00"" (encoded null)",CVE-2002-1025
177,"""%2f"" (encoded slash)",CVE-2002-1213
177,"""%5c"" (encoded backslash) and ""%2e"" (encoded dot) sequences",CVE-2004-0072
177,"""%5c"" (encoded backslash)",CVE-2004-0847
177,"""%0a"" (overlaps CRLF)",CVE-2002-1575
177,"Directory traversal vulnerability in ssi CGI program in thttpd 2.19 and earlier allows remote attackers to read arbitrary files via a ""%2e%2e"" string, a variation of the .. (dot dot) attack.",CVE-2000-0900
177,"Encoded directory traversal vulnerability in phpPgAdmin 3.1 to 3.5.3 allows remote attackers to access arbitrary files via ""%2e%2e%2f"" (encoded dot dot) sequences in the formLanguage parameter.",CVE-2005-2256
177,"Multiple directory traversal vulnerabilities in Borland Web Server (BWS) 1.0b3 and earlier allow remote attackers to read and download arbitrary files via (1) multi-dot ""......"" sequences, or (2) ""%5c%2e%2e"" (encoded ""\.."") sequences, in the URL.",CVE-2004-2121
177,"Caucho Technology Resin 2.1.12 allows remote attackers to view JSP source via an HTTP request to a .jsp file that ends in a ""%20"" (encoded space character), e.g. index.jsp%20.",CVE-2004-0280
177,"Apple QuickTime / Darwin Streaming Server before 4.1.3f allows remote attackers to obtain the source code for scripts by appending encoded space (%20) or . (%2e) characters to an HTTP request for the script, e.g. view_broadcast.cgi.",CVE-2003-0424
177,WebTrends HTTP Server 3.1c and 3.5 allows a remote attacker to view script source code via a filename followed by an encoded space (%20).,CVE-2001-0693
177,OmniHTTPd 2.0.8 and earlier allow remote attackers to obtain source code via a GET request with the URL-encoded symbol for a space (%20).,CVE-2001-0778
177,Microsoft MSN Messenger Service 1.0 through 4.6 allows remote attackers to cause a denial of service (crash) via an invite request that contains hex-encoded spaces (%20) in the Invitation-Cookie field.,CVE-2002-1831
177,"Roxen web server earlier than 2.0.69 allows allows remote attackers to bypass access restrictions, list directory contents, and read source code by inserting a null character (%00) to the URL.",CVE-2000-0671
177,"The ""%xx"" URL decoding function in Squid 2.5STABLE4 and earlier allows remote attackers to bypass url_regex ACLs via a URL with a NULL (""%00"") character, which causes Squid to use only a portion of the requested URL when comparing it against the access control lists.",CVE-2004-0189
177,"The Microsoft Java implementation, as used in Internet Explorer, allows remote attackers to read arbitrary local files and network shares via an applet tag with a codebase set to a ""file://%00"" (null character) URL.",CVE-2002-1291
177,KeyFocus (KF) web server 1.0.2 allows remote attackers to list directories and read restricted files via an HTTP request containing a %00 (null) character.,CVE-2002-1031
177,BadBlue Personal Edition v1.02 beta allows remote attackers to read source code for executable programs by appending a %00 (null byte) to the request.,CVE-2001-1140
177,Mozilla allows remote attackers to cause Mozilla to open a URI as a different MIME type than expected via a null character (%00) in an FTP URI.,CVE-2004-0760
177,"JRun 3.0 through 4.0 allows remote attackers to read JSP source code via an encoded null byte in an HTTP GET request, which causes the server to send the .JSP file unparsed.",CVE-2002-1025
177,"Directory traversal vulnerability in RadioBird Software WebServer 4 Everyone 1.23 and 1.27, and other versions before 1.30, allows remote attackers to read arbitrary files via an HTTP request with "".."" (dot-dot) sequences containing URL-encoded forward slash (""%2F"") characters.",CVE-2002-1213
177,"Directory traversal vulnerability in Accipiter Direct Server 6.0 allows remote attackers to read arbitrary files via encoded \.. (backslash .., ""%5c%2e%2e"") sequences in an HTTP request.",CVE-2004-0072
177,"The Microsoft .NET forms authentication capability for ASP.NET allows remote attackers to bypass authentication for .aspx files in restricted directories via a request containing a (1) ""\"" (backslash) or (2) ""%5C"" (encoded backslash), aka ""Path Validation Vulnerability.""",CVE-2004-0847
177,"cgiemail allows remote attackers to use cgiemail as a spam proxy via CRLF injection of encoded newline (%0a) characters in parameters such as ""required-subject,"" which can be used to modify the CC, BCC, and other header fields in the generated email message.",CVE-2002-1575
178,Application server allows attackers to bypass execution of a jsp page and read the source code using an upper case JSP extension in the request.,CVE-2000-0499
178,"The server is case sensitive, so filetype handlers treat .jsp and .JSP as different extensions. JSP source code may be read because .JSP defaults to the filetype ""text"".",CVE-2000-0497
178,"The server is case sensitive, so filetype handlers treat .jsp and .JSP as different extensions. JSP source code may be read because .JSP defaults to the filetype ""text"".",CVE-2000-0498
178,A URL that contains some characters whose case is not matched by the server's filters may bypass access restrictions because the case-insensitive file system will then handle the request after it bypasses the case sensitive filter.,CVE-2001-0766
178,Server allows remote attackers to obtain source code of CGI scripts via URLs that contain MS-DOS conventions such as (1) upper case letters or (2) 8.3 file names.,CVE-2001-0795
178,"Task Manager does not allow local users to end processes with uppercase letters named (1) winlogon.exe, (2) csrss.exe, (3) smss.exe and (4) services.exe via the Process tab which could allow local users to install Trojan horses that cannot be stopped.",CVE-2001-1238
178,"chain: Code was ported from a case-sensitive Unix platform to a case-insensitive Windows platform where filetype handlers treat .jsp and .JSP as different extensions. JSP source code may be read because .JSP defaults to the filetype ""text"".",CVE-2003-0411
178,Leads to interpretation error,CVE-2002-0485
178,Directories may be listed because lower case web requests are not properly handled by the server.,CVE-1999-0239
178,"File extension check in forum software only verifies extensions that contain all lowercase letters, which allows remote attackers to upload arbitrary files via file extensions that include uppercase letters.",CVE-2005-0269
178,"Web server restricts access to files in a case sensitive manner, but the filesystem accesses files in a case insensitive manner, which allows remote attackers to read privileged files using alternate capitalization.",CVE-2004-1083
178,Case insensitive passwords lead to search space reduction.,CVE-2002-2119
178,HTTP server allows bypass of access restrictions using URIs with mixed case.,CVE-2004-2214
178,Mixed upper/lowercase allows bypass of ACLs.,CVE-2004-2154
178,Bypass malicious script detection by using tokens that aren't case sensitive.,CVE-2005-4509
178,"Mixed case problem allows ""admin"" to have ""Admin"" rights (alternate name property).",CVE-2002-1820
178,Chain: uppercase file extensions causes web server to return script source code instead of executing the script.,CVE-2007-3365
178,The default configuration of BEA WebLogic 3.1.8 through 4.5.1 allows a remote attacker to view source code of a JSP program by requesting a URL which provides the JSP extension in upper case.,CVE-2000-0499
178,IBM WebSphere server 3.0.2 allows a remote attacker to view source code of a JSP program by requesting a URL which provides the JSP extension in upper case.,CVE-2000-0497
178,Unify eWave ServletExec allows a remote attacker to view source code of a JSP program by requesting a URL which provides the JSP extension in upper case.,CVE-2000-0498
178,Apache on MacOS X Client 10.0.3 with the HFS+ file system allows remote attackers to bypass access restrictions via a URL that contains some characters whose case is not matched by Apache's filters.,CVE-2001-0766
178,Perception LiteServe 1.25 allows remote attackers to obtain source code of CGI scripts via URLs that contain MS-DOS conventions such as (1) upper case letters or (2) 8.3 file names.,CVE-2001-0795
178,"Task Manager in Windows 2000 does not allow local users to end processes with uppercase letters named (1) winlogon.exe, (2) csrss.exe, (3) smss.exe and (4) services.exe via the Process tab which could allow local users to install Trojan horses that cannot be stopped with the Task Manager.",CVE-2001-1238
178,"Sun ONE Application Server 7.0 for Windows 2000/XP allows remote attackers to obtain JSP source code via a request that uses the uppercase "".JSP"" extension instead of the lowercase .jsp extension.",CVE-2003-0411
